2630,TX,Henderson                                       ,"78,532"   ,32.211633°,–95.853418° 
2631,TX,Hidalgo                                         ,"774,769"  ,26.396384°,–98.180990° 
2632,TX,Hill                                            ,"35,089"   ,31.982240°,–97.129886° 
2633,TX,Hockley                                         ,"22,935"   ,33.605932°,–102.343398°
2634,TX,Hood                                            ,"51,182"   ,32.430149°,–97.831677° 
2635,TX,Hopkins                                         ,"35,161"   ,33.148959°,–95.565194° 
2636,TX,Houston                                         ,"23,732"   ,31.323036°,–95.421600° 
2637,TX,Howard                                          ,"35,012"   ,32.303583°,–101.438530°
2638,TX,Hudspeth                                        ,"3,476"    ,31.450868°,–105.377549°
2639,TX,Hunt                                            ,"86,129"   ,33.123438°,–96.083807° 
2640,TX,Hutchinson                                      ,"22,150"   ,35.837047°,–101.362746°
2641,TX,Irion                                           ,"1,599"    ,31.303424°,–100.981304°
2642,TX,Jack                                            ,"9,044"    ,33.232277°,–98.171902° 
2643,TX,Jackson                                         ,"14,075"   ,28.959802°,–96.589080° 
2644,TX,Jasper                                          ,"35,710"   ,30.752932°,–94.022294° 
2645,TX,Jeff Davis                                      ,"2,342"    ,30.617087°,–104.187860°
2646,TX,Jefferson                                       ,"252,273"  ,29.854000°,–94.149331° 
2647,TX,Jim Hogg                                        ,"5,300"    ,27.041212°,–98.700127° 
2648,TX,Jim Wells                                       ,"40,838"   ,27.733516°,–98.090814° 
2649,TX,Johnson                                         ,"150,934"  ,32.379511°,–97.364823° 
2650,TX,Jones                                           ,"20,202"   ,32.743709°,–99.874430° 
2651,TX,Karnes                                          ,"14,824"   ,28.907618°,–97.860767° 
2652,TX,Kaufman                                         ,"103,350"  ,32.598944°,–96.288378° 
2653,TX,Kendall                                         ,"33,410"   ,29.944524°,–98.711094° 
2654,TX,Kenedy                                          ,416        ,26.890232°,–97.591233° 
2655,TX,Kent                                            ,808        ,33.184780°,–100.769720°
2656,TX,Kerr                                            ,"49,625"   ,30.053928°,–99.351968° 
2657,TX,Kimble                                          ,"4,607"    ,30.479472°,–99.746396° 
2658,TX,King                                            ,286        ,33.61415  ,–100.250548°
2659,TX,Kinney                                          ,"3,598"    ,29.347087°,–100.417700°
2660,TX,Kleberg                                         ,"32,061"   ,27.438735°,–97.660620° 
2661,TX,Knox                                            ,"3,719"    ,33.616657°,–99.747112° 
2662,TX,Lamar                                           ,"49,793"   ,33.667263°,–95.570348° 
2663,TX,Lamb                                            ,"13,977"   ,34.068862°,–102.348018°
2664,TX,Lampasas                                        ,"19,677"   ,31.196731°,–98.240889° 
2665,TX,La Salle                                        ,"6,886"    ,28.351098°,–99.096774° 
2666,TX,Lavaca                                          ,"19,263"   ,29.382578°,–96.923633° 
2667,TX,Lee                                             ,"16,612"   ,30.321105°,–96.976365° 
2668,TX,Leon                                            ,"16,801"   ,31.300493°,–95.995622° 
2669,TX,Liberty                                         ,"75,643"   ,30.162189°,–94.822682° 
2670,TX,Limestone                                       ,"23,384"   ,31.547543°,–96.593623° 
2671,TX,Lipscomb                                        ,"3,302"    ,36.280200°,–100.272683°
2672,TX,Live Oak                                        ,"11,531"   ,28.351535°,–98.126961° 
2673,TX,Llano                                           ,"19,301"   ,30.707585°,–98.684690° 
2674,TX,Loving                                          ,82         ,31.844936°,–103.561229°
2675,TX,Lubbock                                         ,"278,831"  ,33.611469°,–101.819944°
2676,TX,Lynn                                            ,"5,915"    ,33.178412°,–101.818493°
2677,TX,McCulloch                                       ,"8,283"    ,31.205477°,–99.359856° 
2678,TX,McLennan                                        ,"234,906"  ,31.549493°,–97.201472° 
2679,TX,McMullen                                        ,707        ,28.384922°,–98.578853° 
2680,TX,Madison                                         ,"13,664"   ,30.966878°,–95.930372° 
2681,TX,Marion                                          ,"10,546"   ,32.797757°,–94.357673° 
2682,TX,Martin                                          ,"4,799"    ,32.309830°,–101.961836°
2683,TX,Mason                                           ,"4,012"    ,30.703232°,–99.237608° 
2684,TX,Matagorda                                       ,"36,702"   ,28.783341°,–95.997755° 
2685,TX,Maverick                                        ,"54,258"   ,28.745217°,–100.311368°
2686,TX,Medina                                          ,"46,006"   ,29.353661°,–99.111085° 
2687,TX,Menard                                          ,"2,242"    ,30.883707°,–99.854936° 
2688,TX,Midland                                         ,"136,872"  ,31.870896°,–102.024326°
2689,TX,Milam                                           ,"24,757"   ,30.791242°,–96.984395° 
2690,TX,Mills                                           ,"4,936"    ,31.494889°,–98.594623° 
2691,TX,Mitchell                                        ,"9,403"    ,32.303781°,–100.924580°
2692,TX,Montague                                        ,"19,719"   ,33.676289°,–97.724747° 
2693,TX,Montgomery                                      ,"455,746"  ,30.302364°,–95.503523° 
2694,TX,Moore                                           ,"21,904"   ,35.835676°,–101.890502°
2695,TX,Morris                                          ,"12,934"   ,33.116466°,–94.731265° 
2696,TX,Motley                                          ,"1,210"    ,34.058383°,–100.793696°
2697,TX,Nacogdoches                                     ,"64,524"   ,31.620560°,–94.620250° 
2698,TX,Navarro                                         ,"47,735"   ,32.048450°,–96.476908° 
2699,TX,Newton                                          ,"14,445"   ,30.786718°,–93.739250° 
2700,TX,Nolan                                           ,"15,216"   ,32.312338°,–100.418108°
2701,TX,Nueces                                          ,"340,223"  ,27.739406°,–97.521643° 
2702,TX,Ochiltree                                       ,"10,223"   ,36.278744°,–100.815864°
2703,TX,Oldham                                          ,"2,052"    ,35.401921°,–102.597620°
2704,TX,Orange                                          ,"81,837"   ,30.120918°,–93.893358° 
2705,TX,Palo Pinto                                      ,"28,111"   ,32.752210°,–98.317974° 
2706,TX,Panola                                          ,"23,796"   ,32.163978°,–94.305156° 
2707,TX,Parker                                          ,"116,927"  ,32.777096°,–97.805905° 
2708,TX,Parmer                                          ,"10,269"   ,34.532163°,–102.784853°
2709,TX,Pecos                                           ,"15,507"   ,30.770894°,–102.719860°
2710,TX,Polk                                            ,"45,413"   ,30.784553°,–94.837338° 
2711,TX,Potter                                          ,"121,073"  ,35.398675°,–101.893804°
2712,TX,Presidio                                        ,"7,818"    ,30.005891°,–104.261619°
2713,TX,Rains                                           ,"10,914"   ,32.870580°,–95.795440° 
2714,TX,Randall                                         ,"120,725"  ,34.962529°,–101.895547°
2715,TX,Reagan                                          ,"3,367"    ,31.372895°,–101.513901°
2716,TX,Real                                            ,"3,309"    ,29.823030°,–99.805303° 
2717,TX,Red River                                       ,"12,860"   ,33.619626°,–95.048429° 
2718,TX,Reeves                                          ,"13,783"   ,31.308366°,–103.712706°
2719,TX,Refugio                                         ,"7,383"    ,28.312496°,–97.160479° 
2720,TX,Roberts                                         ,929        ,35.836216°,–100.807555°
2721,TX,Robertson                                       ,"16,622"   ,31.025481°,–96.514941° 
2722,TX,Rockwall                                        ,"78,337"   ,32.889216°,–96.407501° 
2723,TX,Runnels                                         ,"10,501"   ,31.833311°,–99.967856° 
2724,TX,Rusk                                            ,"53,330"   ,32.109423°,–94.756382° 
2725,TX,Sabine                                          ,"10,834"   ,31.343300°,–93.851913° 
2726,TX,San Augustine                                   ,"8,865"    ,31.382449°,–94.163180° 
2727,TX,San Jacinto                                     ,"26,384"   ,30.574218°,–95.162852° 
2728,TX,San Patricio                                    ,"64,804"   ,28.011782°,–97.517165° 
2729,TX,San Saba                                        ,"6,131"    ,31.155138°,–98.819292° 
2730,TX,Schleicher                                      ,"3,461"    ,30.896233°,–100.527216°
2731,TX,Scurry                                          ,"16,921"   ,32.744462°,–100.913399°
2732,TX,Shackelford                                     ,"3,378"    ,32.743788°,–99.347045° 
2733,TX,Shelby                                          ,"25,448"   ,31.790137°,–94.142565° 
2734,TX,Sherman                                         ,"3,034"    ,36.277628°,–101.894716°
2735,TX,Smith                                           ,"209,714"  ,32.377093°,–95.269630° 
2736,TX,Somervell                                       ,"8,490"    ,32.217942°,–97.769211° 
2737,TX,Starr                                           ,"60,968"   ,26.546335°,–98.715803° 
2738,TX,Stephens                                        ,"9,630"    ,32.731531°,–98.840081° 
2739,TX,Sterling                                        ,"1,143"    ,31.835774°,–101.054911°
2740,TX,Stonewall                                       ,"1,490"    ,33.179580°,–100.253807°
2741,TX,Sutton                                          ,"4,128"    ,30.517865°,–100.505395°
2742,TX,Swisher                                         ,"7,854"    ,34.530460°,–101.732852°
2743,TX,Tarrant                                         ,"1,809,034",32.772040°,–97.291291° 
2744,TX,Taylor                                          ,"131,506"  ,32.295684°,–99.893220° 
2745,TX,Terrell                                         ,984        ,30.232332°,–102.072539°
2746,TX,Terry                                           ,"12,651"   ,33.171229°,–102.339284°
2747,TX,Throckmorton                                    ,"1,641"    ,33.170712°,–99.206137° 
2748,TX,Titus                                           ,"32,334"   ,33.214599°,–94.966783° 
2749,TX,Tom Green                                       ,"110,224"  ,31.401583°,–100.461355°
2750,TX,Travis                                          ,"1,024,266",30.239513°,–97.691270° 
2751,TX,Trinity                                         ,"14,585"   ,31.087483°,–95.153291° 
2752,TX,Tyler                                           ,"21,766"   ,30.769579°,–94.379449° 
2753,TX,Upshur                                          ,"39,309"   ,32.735878°,–94.941649° 
2754,TX,Upton                                           ,"3,355"    ,31.353849°,–102.042013°
2755,TX,Uvalde                                          ,"26,405"   ,29.350340°,–99.761074° 
2756,TX,Val Verde                                       ,"48,879"   ,29.884961°,–101.146646°
2757,TX,Van Zandt                                       ,"52,579"   ,32.558948°,–95.836391° 
2758,TX,Victoria                                        ,"86,793"   ,28.796370°,–96.971198° 
2759,TX,Walker                                          ,"67,861"   ,30.743090°,–95.569888° 
2760,TX,Waller                                          ,"43,205"   ,30.01357  ,–95.982102° 
2761,TX,Ward                                            ,"10,658"   ,31.513069°,–103.105113°
2762,TX,Washington                                      ,"33,718"   ,30.215075°,–96.410272° 
2763,TX,Webb                                            ,"250,304"  ,27.770584°,–99.326641° 
2764,TX,Wharton                                         ,"41,280"   ,29.278481°,–96.229675° 
2765,TX,Wheeler                                         ,"5,410"    ,35.392593°,–100.253107°
2766,TX,Wichita                                         ,"131,500"  ,33.991103°,–98.716851° 
2767,TX,Wilbarger                                       ,"13,535"   ,34.084920°,–99.242440° 
2768,TX,Willacy                                         ,"22,134"   ,26.481092°,–97.584224° 
2769,TX,Williamson                                      ,"422,679"  ,30.649030°,–97.605069° 
2770,TX,Wilson                                          ,"42,918"   ,29.174303°,–98.085899° 
2771,TX,Winkler                                         ,"7,110"    ,31.831416°,–103.055986°
2772,TX,Wise                                            ,"59,127"   ,33.219095°,–97.653997° 
2773,TX,Wood                                            ,"41,964"   ,32.783588°,–95.382166° 
2774,TX,Yoakum                                          ,"7,879"    ,33.172397°,–102.823771°
2775,TX,Young                                           ,"18,550"   ,33.158787°,–98.678267° 
2776,TX,Zapata                                          ,"14,018"   ,26.996981°,–99.182603° 
2777,TX,Zavala                                          ,"11,677"   ,28.864652°,–99.759830° 
2778,UT,Beaver                                          ,"6,629"    ,38.357535°,–113.238948°
2779,UT,Box Elder                                       ,"49,975"   ,41.476021°,–113.052922°
2780,UT,Cache                                           ,"112,656"  ,41.734225°,–111.744581°
2781,UT,Carbon                                          ,"21,403"   ,39.670050°,–110.590357°
2782,UT,Daggett                                         ,"1,059"    ,40.890099°,–109.505786°
2783,UT,Davis                                           ,"306,479"  ,41.037045°,–112.202123°
2784,UT,Duchesne                                        ,"18,607"   ,40.289649°,–110.429830°
2785,UT,Emery                                           ,"10,976"   ,39.009028°,–110.721111°
2786,UT,Garfield                                        ,"5,172"    ,37.831622°,–111.450886°
2787,UT,Grand                                           ,"9,225"    ,38.974326°,–109.573450°
2788,UT,Iron                                            ,"46,163"   ,37.882727°,–113.290059°
2789,UT,Juab                                            ,"10,246"   ,39.710827°,–112.794262°
2790,UT,Kane                                            ,"7,125"    ,37.275118°,–111.815413°
2791,UT,Millard                                         ,"12,503"   ,39.094540°,–113.525014°
2792,UT,Morgan                                          ,"9,469"    ,41.091027°,–111.577885°
2793,UT,Piute                                           ,"1,556"    ,38.335881°,–112.129376°
2794,UT,Rich                                            ,"2,264"    ,41.627598°,–111.240227°
2795,UT,Salt Lake                                       ,"1,029,655",40.667882°,–111.924244°
2796,UT,San Juan                                        ,"14,746"   ,37.623064°,–109.789320°
2797,UT,Sanpete                                         ,"27,822"   ,39.380588°,–111.570451°
2798,UT,Sevier                                          ,"20,802"   ,38.746825°,–111.811930°
2799,UT,Summit                                          ,"36,324"   ,40.872060°,–110.968486°
2800,UT,Tooele                                          ,"58,218"   ,40.467692°,–113.124015°
2801,UT,Uintah                                          ,"32,588"   ,40.125887°,–109.517748°
2802,UT,Utah                                            ,"516,564"  ,40.120409°,–111.668667°
2803,UT,Wasatch                                         ,"23,530"   ,40.334884°,–111.161568°
2804,UT,Washington                                      ,"138,115"  ,37.262531°,–113.487800°
2805,UT,Wayne                                           ,"2,778"    ,38.261229°,–110.990323°
2806,UT,Weber                                           ,"231,236"  ,41.270355°,–111.875879°
2807,VT,Addison                                         ,"36,821"   ,44.031248°,–73.141581° 
2808,VT,Bennington                                      ,"37,125"   ,43.035325°,–73.111460° 
2809,VT,Caledonia                                       ,"31,227"   ,44.468791°,–72.112168° 
2810,VT,Chittenden                                      ,"156,545"  ,44.460676°,–73.070525° 
2811,VT,Essex                                           ,"6,306"    ,44.724021°,–71.732736° 
2812,VT,Franklin                                        ,"47,746"   ,44.858964°,–72.909402° 
2813,VT,Grand Isle                                      ,"6,970"    ,44.801788°,–73.300758° 
2814,VT,Lamoille                                        ,"24,475"   ,44.603504°,–72.638356° 
2815,VT,Orange                                          ,"28,936"   ,44.003392°,–72.369687° 
2816,VT,Orleans                                         ,"27,231"   ,44.828442°,–72.251630° 
2817,VT,Rutland                                         ,"61,642"   ,43.580844°,–73.038196° 
2818,VT,Washington                                      ,"59,534"   ,44.274953°,–72.609475° 
2819,VT,Windham                                         ,"44,513"   ,42.999143°,–72.716335° 
2820,VT,Windsor                                         ,"56,670"   ,43.588143°,–72.591515° 
2821,VA,Accomack                                        ,"33,164"   ,37.765944°,–75.757807° 
2822,VA,Albemarle                                       ,"98,970"   ,38.024184°,–78.553506° 
2823,VA,Alleghany                                       ,"16,250"   ,37.787905°,–80.008669° 
2824,VA,Amelia                                          ,"12,690"   ,37.336131°,–77.973218° 
2825,VA,Amherst                                         ,"32,353"   ,37.630362°,–79.147848° 
2826,VA,Appomattox                                      ,"14,973"   ,37.370725°,–78.810940° 
2827,VA,Arlington                                       ,"207,627"  ,38.878337°,–77.100703° 
2828,VA,Augusta                                         ,"73,750"   ,38.167807°,–79.146682° 
2829,VA,Bath                                            ,"4,731"    ,38.068988°,–79.732898° 
2830,VA,Bedford                                         ,"68,676"   ,37.312408°,–79.527947° 
2831,VA,Bland                                           ,"6,824"    ,37.130612°,–81.125853° 
2832,VA,Botetourt                                       ,"33,148"   ,37.553193°,–79.805318° 
2833,VA,Brunswick                                       ,"17,434"   ,36.764531°,–77.860916° 
2834,VA,Buchanan                                        ,"24,098"   ,37.268120°,–82.038151° 
2835,VA,Buckingham                                      ,"17,146"   ,37.573928°,–78.529169° 
2836,VA,Campbell                                        ,"54,842"   ,37.210151°,–79.095429° 
2837,VA,Caroline                                        ,"28,545"   ,38.030319°,–77.352348° 
2838,VA,Carroll                                         ,"30,042"   ,36.732426°,–80.728043° 
2839,VA,Charles City                                    ,"7,256"    ,37.361048°,–77.054171° 
2840,VA,Charlotte                                       ,"12,586"   ,37.014091°,–78.661424° 
2841,VA,Chesterfield                                    ,"316,236"  ,37.378434°,–77.585847° 
2842,VA,Clarke                                          ,"14,034"   ,39.115931°,–77.992004° 
2843,VA,Craig                                           ,"5,190"    ,37.473129°,–80.231734° 
2844,VA,Culpeper                                        ,"46,689"   ,38.485930°,–77.956476° 
2845,VA,Cumberland                                      ,"10,052"   ,37.520189°,–78.252836° 
2846,VA,Dickenson                                       ,"15,903"   ,37.137081°,–82.349208° 
2847,VA,Dinwiddie                                       ,"28,001"   ,37.073498°,–77.635492° 
2848,VA,Essex                                           ,"11,151"   ,37.939480°,–76.941871° 
2849,VA,Fairfax                                         ,"1,081,726",38.833743°,–77.276117° 
2850,VA,Fauquier                                        ,"65,203"   ,38.744103°,–77.821585° 
2851,VA,Floyd                                           ,"15,279"   ,36.931438°,–80.350309° 
2852,VA,Fluvanna                                        ,"25,691"   ,37.830606°,–78.284445° 
2853,VA,Franklin                                        ,"56,159"   ,36.992350°,–79.883959° 
2854,VA,Frederick                                       ,"78,305"   ,39.203637°,–78.263916° 
2855,VA,Giles                                           ,"17,286"   ,37.311930°,–80.717178° 
2856,VA,Gloucester                                      ,"36,858"   ,37.403541°,–76.523505° 
2857,VA,Goochland                                       ,"21,717"   ,37.724166°,–77.914273° 
2858,VA,Grayson                                         ,"15,533"   ,36.656303°,–81.225337° 
2859,VA,Greene                                          ,"18,403"   ,38.297981°,–78.470163° 
2860,VA,Greensville                                     ,"12,243"   ,36.680225°,–77.560261° 
2861,VA,Halifax                                         ,"36,241"   ,36.766461°,–78.939614° 
2862,VA,Hanover                                         ,"99,863"   ,37.760166°,–77.490992° 
2863,VA,Henrico                                         ,"306,935"  ,37.437521°,–77.300333° 
2864,VA,Henry                                           ,"54,151"   ,36.620593°,–79.980584° 
2865,VA,Highland                                        ,"2,321"    ,38.356672°,–79.567958° 
2866,VA,Isle of Wight                                   ,"35,270"   ,36.901418°,–76.707569° 
2867,VA,James City                                      ,"67,009"   ,37.324427°,–76.778319° 
2868,VA,King and Queen                                  ,"6,945"    ,37.720995°,–76.891090° 
2869,VA,King George                                     ,"23,584"   ,38.277179°,–77.162702° 
2870,VA,King William                                    ,"15,935"   ,37.708260°,–77.091054° 
2871,VA,Lancaster                                       ,"11,391"   ,37.703831°,–76.413199° 
2872,VA,Lee                                             ,"25,587"   ,36.702162°,–83.130334° 
2873,VA,Loudoun                                         ,"312,311"  ,39.081130°,–77.638857° 
2874,VA,Louisa                                          ,"33,153"   ,37.971681°,–77.959178° 
2875,VA,Lunenburg                                       ,"12,914"   ,36.945757°,–78.242313° 
2876,VA,Madison                                         ,"13,308"   ,38.412059°,–78.276961° 
2877,VA,Mathews                                         ,"8,978"    ,37.425348°,–76.268808° 
2878,VA,Mecklenburg                                     ,"32,727"   ,36.687256°,–78.368959° 
2879,VA,Middlesex                                       ,"10,959"   ,37.606828°,–76.527958° 
2880,VA,Montgomery                                      ,"94,392"   ,37.174885°,–80.387314° 
2881,VA,Nelson                                          ,"15,020"   ,37.790016°,–78.879394° 
2882,VA,New Kent                                        ,"18,429"   ,37.498974°,–76.993339° 
2883,VA,Northampton                                     ,"12,389"   ,37.302629°,–75.923868° 
2884,VA,Northumberland                                  ,"12,330"   ,37.856974°,–76.379687° 
2885,VA,Nottoway                                        ,"15,853"   ,37.143696°,–78.052162° 
2886,VA,Orange                                          ,"33,481"   ,38.250439°,–78.009980° 
2887,VA,Page                                            ,"24,042"   ,38.623751°,–78.490471° 
2888,VA,Patrick                                         ,"18,490"   ,36.667327°,–80.286141° 
2889,VA,Pittsylvania                                    ,"63,506"   ,36.821721°,–79.398502° 
2890,VA,Powhatan                                        ,"28,046"   ,37.549404°,–77.912855° 
2891,VA,Prince Edward                                   ,"23,368"   ,37.224881°,–78.432957° 
2892,VA,Prince George                                   ,"35,725"   ,37.187326°,–77.220993° 
2893,VA,Prince William                                  ,"402,002"  ,38.702332°,–77.478887° 
2894,VA,Pulaski                                         ,"34,872"   ,37.063385°,–80.713444° 
2895,VA,Rappahannock                                    ,"7,373"    ,38.684522°,–78.168824° 
2896,VA,Richmond                                        ,"9,254"    ,37.942894°,–76.730561° 
2897,VA,Roanoke                                         ,"92,376"   ,37.331077°,–80.190110° 
2898,VA,Rockbridge                                      ,"22,307"   ,37.814517°,–79.447754° 
2899,VA,Rockingham                                      ,"76,314"   ,38.511257°,–78.876307° 
2900,VA,Russell                                         ,"28,897"   ,36.933420°,–82.095934° 
2901,VA,Scott                                           ,"23,177"   ,36.712778°,–82.613627° 
2902,VA,Shenandoah                                      ,"41,993"   ,38.856204°,–78.573987° 
2903,VA,Smyth                                           ,"32,208"   ,36.842318°,–81.539786° 
2904,VA,Southampton                                     ,"18,570"   ,36.720173°,–77.103856° 
2905,VA,Spotsylvania                                    ,"122,397"  ,38.182311°,–77.656280° 
2906,VA,Stafford                                        ,"128,961"  ,38.418933°,–77.459043° 
2907,VA,Surry                                           ,"7,058"    ,37.119761°,–76.880172° 
2908,VA,Sussex                                          ,"12,087"   ,36.926645°,–77.259732° 
2909,VA,Tazewell                                        ,"45,078"   ,37.125395°,–81.562924° 
2910,VA,Warren                                          ,"37,575"   ,38.908187°,–78.207131° 
2911,VA,Washington                                      ,"54,876"   ,36.747813°,–81.950291° 
2912,VA,Westmoreland                                    ,"17,454"   ,38.109191°,–76.804170° 
2913,VA,Wise                                            ,"41,452"   ,36.974561°,–82.621560° 
2914,VA,Wythe                                           ,"29,235"   ,36.901471°,–81.084209° 
2915,VA,York                                            ,"65,464"   ,37.220914°,–76.395533° 
2916,VA,Alexandria                                      ,"139,966"  ,38.818343°,–77.082026° 
2917,VA,Bedford                                         ,"6,222"    ,37.338156°,–79.520705° 
2918,VA,Bristol                                         ,"17,835"   ,36.616954°,–82.157564° 
2919,VA,Buena Vista                                     ,"6,650"    ,37.731663°,–79.356375° 
2920,VA,Charlottesville                                 ,"43,475"   ,38.037658°,–78.485381° 
2921,VA,Chesapeake                                      ,"222,209"  ,36.679376°,–76.301788° 
2922,VA,Colonial Heights                                ,"17,411"   ,37.261685°,–77.396804° 
2923,VA,Covington                                       ,"5,961"    ,37.778143°,–79.986039° 
2924,VA,Danville                                        ,"43,055"   ,36.583334°,–79.408071° 
2925,VA,Emporia                                         ,"5,927"    ,36.696182°,–77.535975° 
2926,VA,Fairfax                                         ,"22,565"   ,38.853183°,–77.299025° 
2927,VA,Falls Church                                    ,"12,332"   ,38.883787°,–77.174639° 
2928,VA,Franklin                                        ,"8,582"    ,36.684014°,–76.941396° 
2929,VA,Fredericksburg                                  ,"24,286"   ,38.299272°,–77.486658° 
2930,VA,Galax                                           ,"7,042"    ,36.665640°,–80.914308° 
2931,VA,Hampton                                         ,"137,436"  ,37.048030°,–76.297149° 
2932,VA,Harrisonburg                                    ,"48,914"   ,38.436013°,–78.874197° 
2933,VA,Hopewell                                        ,"22,591"   ,37.291010°,–77.298944° 
2934,VA,Lexington                                       ,"7,042"    ,37.782332°,–79.444320° 
2935,VA,Lynchburg                                       ,"75,568"   ,37.399016°,–79.195458° 
2936,VA,Manassas                                        ,"37,821"   ,38.747561°,–77.484727° 
2937,VA,Manassas Park                                   ,"14,273"   ,38.768991°,–77.448681° 
2938,VA,Martinsville                                    ,"13,821"   ,36.683527°,–79.863648° 
2939,VA,Newport News                                    ,"180,719"  ,37.075978°,–76.521719° 
2940,VA,Norfolk                                         ,"242,803"  ,36.923015°,–76.244641° 
2941,VA,Norton                                          ,"3,958"    ,36.931549°,–82.625996° 
2942,VA,Petersburg                                      ,"32,420"   ,37.204730°,–77.392368° 
2943,VA,Poquoson                                        ,"12,150"   ,37.128360°,–76.303534° 
2944,VA,Portsmouth                                      ,"95,535"   ,36.859430°,–76.356269° 
2945,VA,Radford                                         ,"16,408"   ,37.120036°,–80.557048° 
2946,VA,Richmond                                        ,"204,214"  ,37.531399°,–77.476009° 
2947,VA,Roanoke                                         ,"97,032"   ,37.277830°,–79.958472° 
2948,VA,Salem                                           ,"24,802"   ,37.285333°,–80.055241° 
2949,VA,Staunton                                        ,"23,746"   ,38.158056°,–79.061501° 
2950,VA,Suffolk                                         ,"84,585"   ,36.697157°,–76.634781° 
2951,VA,Virginia Beach                                  ,"437,994"  ,36.779322°,–76.024020° 
2952,VA,Waynesboro                                      ,"21,006"   ,38.067157°,–78.901420° 
2953,VA,Williamsburg                                    ,"14,068"   ,37.269293°,–76.706717° 
2954,VA,Winchester                                      ,"26,203"   ,39.173869°,–78.176356° 
2955,WA,Adams                                           ,"18,728"   ,47.004840°,–118.533308°
2956,WA,Asotin                                          ,"21,623"   ,46.181861°,–117.227781°
2957,WA,Benton                                          ,"175,177"  ,46.228072°,–119.516864°
2958,WA,Chelan                                          ,"72,453"   ,47.859892°,–120.618543°
2959,WA,Clallam                                         ,"71,404"   ,48.113009°,–123.930611°
2960,WA,Clark                                           ,"425,363"  ,45.771674°,–122.485903°
2961,WA,Columbia                                        ,"4,078"    ,46.292851°,–117.911635°
2962,WA,Cowlitz                                         ,"102,410"  ,46.185923°,–122.658682°
2963,WA,Douglas                                         ,"38,431"   ,47.735866°,–119.695880°
2964,WA,Ferry                                           ,"7,551"    ,48.437246°,–118.517074°
2965,WA,Franklin                                        ,"78,163"   ,46.534580°,–118.906944°
2966,WA,Garfield                                        ,"2,266"    ,46.429474°,–117.536715°
2967,WA,Grant                                           ,"89,120"   ,47.213633°,–119.467788°
2968,WA,Grays Harbor                                    ,"72,797"   ,47.142786°,–123.827043°
2969,WA,Island                                          ,"78,506"   ,48.158436°,–122.670503°
2970,WA,Jefferson                                       ,"29,872"   ,47.802641°,–123.521810°
2971,WA,King                                            ,"1,931,249",47.493554°,–121.832375°
2972,WA,Kitsap                                          ,"251,133"  ,47.639687°,–122.649636°
2973,WA,Kittitas                                        ,"40,915"   ,47.124444°,–120.676714°
2974,WA,Klickitat                                       ,"20,318"   ,45.869509°,–120.780117°
2975,WA,Lewis                                           ,"75,455"   ,46.580071°,–122.377444°
2976,WA,Lincoln                                         ,"10,570"   ,47.582718°,–118.417668°
2977,WA,Mason                                           ,"60,699"   ,47.354126°,–123.173850°
2978,WA,Okanogan                                        ,"41,120"   ,48.550971°,–119.691035°
2979,WA,Pacific                                         ,"20,920"   ,46.556587°,–123.782419°
2980,WA,Pend Oreille                                    ,"13,001"   ,48.543877°,–117.232183°
2981,WA,Pierce                                          ,"795,225"  ,47.040716°,–122.144709°
2982,WA,San Juan                                        ,"15,769"   ,48.508862°,–123.100616°
2983,WA,Skagit                                          ,"116,901"  ,48.493066°,–121.816278°
2984,WA,Skamania                                        ,"11,066"   ,46.024782°,–121.953227°
2985,WA,Snohomish                                       ,"713,335"  ,48.054913°,–121.766412°
2986,WA,Spokane                                         ,"471,221"  ,47.620379°,–117.404392°
2987,WA,Stevens                                         ,"43,531"   ,48.390648°,–117.854897°
2988,WA,Thurston                                        ,"252,264"  ,46.932598°,–122.829441°
2989,WA,Wahkiakum                                       ,"3,978"    ,46.294638°,–123.424458°
2990,WA,Walla Walla                                     ,"58,781"   ,46.254606°,–118.480374°
2991,WA,Whatcom                                         ,"201,140"  ,48.842653°,–121.836433°
2992,WA,Whitman                                         ,"44,776"   ,46.903322°,–117.522962°
2993,WA,Yakima                                          ,"243,231"  ,46.456558°,–120.740145°
2994,WV,Barbour                                         ,"16,589"   ,39.139754°,–79.996914° 
2995,WV,Berkeley                                        ,"104,169"  ,39.457854°,–78.032338° 
2996,WV,Boone                                           ,"24,629"   ,38.022838°,–81.713314° 
2997,WV,Braxton                                         ,"14,523"   ,38.699302°,–80.731649° 
2998,WV,Brooke                                          ,"24,069"   ,40.272645°,–80.578691° 
2999,WV,Cabell                                          ,"96,319"   ,38.419580°,–82.243392° 
3000,WV,Calhoun                                         ,"7,627"    ,38.844159°,–81.115478° 
3001,WV,Clay                                            ,"9,386"    ,38.459826°,–81.081866° 
3002,WV,Doddridge                                       ,"8,202"    ,39.263482°,–80.701147° 
3003,WV,Fayette                                         ,"46,039"   ,38.030933°,–81.086051° 
3004,WV,Gilmer                                          ,"8,693"    ,38.915865°,–80.849409° 
3005,WV,Grant                                           ,"11,937"   ,39.105988°,–79.195064° 
3006,WV,Greenbrier                                      ,"35,480"   ,37.924418°,–80.450590° 
3007,WV,Hampshire                                       ,"23,964"   ,39.312140°,–78.611989° 
3008,WV,Hancock                                         ,"30,676"   ,40.516931°,–80.570057° 
3009,WV,Hardy                                           ,"14,025"   ,39.010818°,–78.843641° 
